1172,26985025264,1,981760,1,0.79,396,-0.6,0946,1,0,0
1172,26985025264,1,999971,1,0.99,396,-0.3,0946,1,0,0
1172,26985025264,1,1000493,1,4.44,396,-0.89,0946,1,0,0
1172,26985025264,1,1045220,2,2,396,-0.78,0946,1,0,0
1172,26985025264,1,1068719,1,1.49,396,-0.5,0946,1,0,0
1172,26985025264,1,1073324,1,3.59,396,0,0946,1,0,0
1172,26985025264,1,1075214,1,5.99,396,-3,0946,1,0,0
1172,26985025264,1,1106523,1,1.5,396,0,0946,1,0,0
1172,26985025264,1,1107553,1,1,396,-0.29,0946,1,0,0
1172,26985025264,1,5569230,1,2.33,396,-2.26,0946,1,0,0
1172,26985025264,1,5581335,1,3.79,396,-0.4,0946,1,0,0
1172,26985025264,1,7167970,1,3.99,396,-1,0946,1,0,0
1172,26985025264,1,8357687,1,3,396,-0.99,0946,1,0,0
1060,26985040735,1,820162,1,1.79,315,0,1251,1,0,0
1060,26985040735,1,827656,1,3.75,315,0,1251,1,0,0
1060,26985040735,1,829617,1,1.49,315,-0.5,1251,1,0,0
1060,26985040735,1,833014,1,2.79,315,-0.2,1251,1,0,0
1060,26985040735,1,833598,1,2.2,315,-0.44,1251,1,0,0
1060,26985040735,1,846550,1,1.79,315,0,1251,1,0,0
1060,26985040735,1,854852,1,1.48,315,0,1251,1,0,0
1060,26985040735,1,865528,1,4.29,315,0,1251,1,0,0
1060,26985040735,1,868542,1,3.68,315,0,1251,1,0,0
1060,26985040735,1,870929,1,2.69,315,-0.3,1251,1,0,0
1060,26985040735,1,873178,2,1.98,315,-0.4,1251,1,0,0
1060,26985040735,1,893729,1,2.5,315,-0.69,1251,1,0,0
1060,26985040735,1,897306,1,1.67,315,-0.32,1251,1,0,0
1060,26985040735,1,899682,1,2.99,315,-0.2,1251,1,0,0
1060,26985040735,1,904360,1,0.99,315,0,1251,1,0,0
1060,26985040735,1,918086,1,0.81,315,-0.08,1251,1,0,0
1060,26985040735,1,924804,1,1.19,315,-1.2,1251,1,0,0
1060,26985040735,1,929730,1,2.59,315,0,1251,1,0,0
1060,26985040735,1,940922,1,4.79,315,0,1251,1,0,0
1060,26985040735,1,942708,1,5.24,315,0,1251,1,0,0
1060,26985040735,1,945821,2,2.78,315,0,1251,1,0,0
1060,26985040735,1,951590,2,3,315,-0.98,1251,1,0,0
1060,26985040735,1,964773,2,4.38,315,0,1251,1,0,0
1060,26985040735,1,985427,1,0.89,315,0,1251,1,0,0
1060,26985040735,1,992246,1,1.25,315,-1.34,1251,1,0,0
1060,26985040735,1,1011602,1,0.99,315,0,1251,1,0,0
1060,26985040735,1,1019389,1,1.89,315,0,1251,1,0,0
1060,26985040735,1,1021416,1,2.49,315,0,1251,1,0,0
1060,26985040735,1,1028953,1,5.24,315,0,1251,1,0,0
1060,26985040735,1,1039566,1,1.27,315,0,1251,1,0,0
1060,26985040735,1,1043301,1,0.61,315,0,1251,1,0,0
1060,26985040735,1,1050229,1,0.68,315,-0.21,1251,1,0,0
1060,26985040735,1,1078858,1,4.99,315,-1,1251,1,0,0
1060,26985040735,1,1081189,1,1.16,315,-0.13,1251,1,0,0
1060,26985040735,1,1082185,1,0.84,315,0,1251,1,0,0
1060,26985040735,1,1092692,2,2.54,315,0,1251,1,0,0
1060,26985040735,1,1096743,1,2.99,315,0,1251,1,0,0
1060,26985040735,1,1101173,2,3.34,315,-1.64,1251,1,0,0
1060,26985040735,1,1110218,1,3.59,315,-0.4,1251,1,0,0
1060,26985040735,1,1110764,1,1.67,315,-0.32,1251,1,0,0
1060,26985040735,1,1122532,1,3.79,315,0,1251,1,0,0
1060,26985040735,1,1126808,1,2.74,315,-0.25,1251,1,0,0
1060,26985040735,1,1128333,1,4.16,315,-1.18,1251,1,0,0
1060,26985040735,1,1131488,1,3.19,315,-0.8,1251,1,0,0
1060,26985040735,1,5566716,2,4.66,315,-4.52,1251,1,0,0
1060,26985040735,1,5569230,1,2.33,315,-2.26,1251,1,0,0
1060,26985040735,1,8090521,1,4.59,315,0,1251,1,0,0
1060,26985040735,1,9270757,1,0.99,315,0,1251,1,0,0
1060,26985040735,1,9487521,1,6.99,315,0,1251,1,0,0
1060,26985040735,1,9553288,1,8.49,315,0,1251,1,0,0
1351,26985052379,1,903230,1,0.99,447,-0.3,1955,1,0,0
744,26985165432,1,5978648,0,0,31582,0,1119,1,0,0
212,26985205886,1,822346,1,1.25,288,-0.34,1341,1,0,0
212,26985205886,1,830887,1,2.29,288,-0.7,1341,1,0,0
212,26985205886,1,866211,1,2.7,288,0,1341,1,0,0
212,26985205886,1,866518,3,1.5,288,0,1341,1,0,0
212,26985205886,1,869577,1,1.67,288,-0.52,1341,1,0,0
212,26985205886,1,890999,1,1.79,288,0,1341,1,0,0
212,26985205886,1,897125,1,2,288,-0.89,1341,1,0,0
212,26985205886,1,898068,1,2.69,288,0,1341,1,0,0
212,26985205886,1,904360,1,0.99,288,0,1341,1,0,0
212,26985205886,1,916758,1,3.99,288,-1.5,1341,1,0,0
212,26985205886,1,937570,2,1.98,288,0,1341,1,0,0
212,26985205886,1,945256,1,2.99,288,0,1341,1,0,0
212,26985205886,1,985911,1,1.25,288,-0.34,1341,1,0,0
212,26985205886,1,1008172,1,20.99,288,0,1341,1,0,0
212,26985205886,1,1036325,1,0.99,288,-0.3,1341,1,0,0
212,26985205886,1,1041796,1,2,288,-1.39,1341,1,0,0
212,26985205886,1,1082185,1,0.65,288,0,1341,1,0,0
212,26985205886,1,1096817,1,0.99,288,0,1341,1,0,0
212,26985205886,1,1098066,1,0.99,288,-0.3,1341,1,0,0
212,26985205886,1,5995158,1,2,288,-0.39,1341,1,0,0
212,26985205886,1,6442742,2,1.98,288,0,1341,1,0,0
212,26985205886,1,6534078,2,4.66,288,-3.32,1341,1,0,0
212,26985205886,1,8090560,1,4.59,288,0,1341,1,0,0
212,26985205886,1,8177622,1,2.33,288,-2.26,1341,1,0,0
2052,26985246477,1,850834,1,1.91,400,-1.28,1445,1,0,0
2052,26985246477,1,893811,1,1.91,400,-1.28,1445,1,0,0
2052,26985246477,1,1026209,2,3.82,400,-2.56,1445,1,0,0
2052,26985246477,1,1134472,1,1.91,400,-1.28,1445,1,0,0
2052,26985246477,1,6391267,1,2.99,400,-1.7,1445,1,0,0
2052,26985246477,1,9419268,1,1.73,400,-1.16,1445,1,0,0
1287,26985336468,1,5978648,0,0,304,0,1351,1,0,0
718,26985360571,1,830503,1,2.99,324,-1,1115,1,-1,0
718,26985360571,1,839605,1,2.5,324,-0.99,1115,1,0,0
718,26985360571,1,840664,1,0.55,324,0,1115,1,0,0
718,26985360571,1,844685,2,1.98,324,-1.6,1115,1,0,0
718,26985360571,1,848015,2,1.2,324,-0.18,1115,1,0,0
718,26985360571,1,855325,1,1.1,324,-0.69,1115,1,-0.4,-0.4
718,26985360571,1,855468,4,2,324,-1.56,1115,1,0,0
718,26985360571,1,856515,1,0.62,324,-0.27,1115,1,0,0
718,26985360571,1,860776,1,0.59,324,0,1115,1,0,0
718,26985360571,1,862538,1,2.5,324,-0.99,1115,1,0,0
718,26985360571,1,870826,1,4,324,-1.19,1115,1,0,0
718,26985360571,1,874317,1,1.99,324,-0.2,1115,1,0,0
718,26985360571,1,874736,1,0.5,324,-0.49,1115,1,0,0
718,26985360571,1,880579,2,3.58,324,-0.4,1115,1,0,0
718,26985360571,1,880895,1,2.79,324,-1.2,1115,1,0,0
718,26985360571,1,885858,2,0.8,324,-0.78,1115,1,0,0
718,26985360571,1,900598,1,0.99,324,-0.2,1115,1,0,0
718,26985360571,1,912553,1,0.5,324,-0.49,1115,1,0,0
718,26985360571,1,913785,1,0.99,324,-1,1115,1,0,0
718,26985360571,1,920308,1,0.5,324,-0.49,1115,1,0,0
718,26985360571,1,922340,2,1.98,324,-0.2,1115,1,0,0
718,26985360571,1,926884,1,8.99,324,-5.3,1115,1,0,0
718,26985360571,1,934676,1,1.37,324,-0.42,1115,1,-1,0
718,26985360571,1,938547,1,1.37,324,-0.42,1115,1,0,0
718,26985360571,1,947849,1,1.25,324,-0.44,1115,1,0,0
718,26985360571,1,948756,3,2.12,324,-0.9,1115,1,-0.75,-0.25
718,26985360571,1,950439,1,1,324,-0.59,1115,1,0,0
718,26985360571,1,952981,2,1,324,-0.98,1115,1,0,0
718,26985360571,1,955043,1,0.5,324,-0.49,1115,1,0,0
718,26985360571,1,962609,2,1.58,324,-0.4,1115,1,0,0
718,26985360571,1,964968,1,1.5,324,-0.99,1115,1,0,0
718,26985360571,1,965292,2,3.5,324,-1.28,1115,1,-1,0
718,26985360571,1,976199,2,5,324,-2.18,1115,1,0,0
718,26985360571,1,976463,1,2.59,324,-0.6,1115,1,-1,0
718,26985360571,1,976621,2,0.8,324,-0.78,1115,1,0,0
718,26985360571,1,979585,1,0.99,324,-0.5,1115,1,0,0
718,26985360571,1,981760,1,0.6,324,-0.79,1115,1,0,0
718,26985360571,1,988520,1,0.4,324,-0.39,1115,1,0,0
718,26985360571,1,991948,2,3.34,324,-0.64,1115,1,0,0
718,26985360571,1,995188,1,1.25,324,-0.44,1115,1,0,0
718,26985360571,1,995785,1,0.5,324,0,1115,1,0,0
718,26985360571,1,998666,2,1.98,324,-1.6,1115,1,0,0
718,26985360571,1,998879,1,6.99,324,-1,1115,1,0,0
718,26985360571,1,1003188,1,1.5,324,-0.29,1115,1,0,0
718,26985360571,1,1011884,2,0.8,324,-0.78,1115,1,0,0
718,26985360571,1,1015048,1,0.99,324,-0.7,1115,1,0,0
718,26985360571,1,1015060,1,0.79,324,-0.1,1115,1,0,0
718,26985360571,1,1020604,1,2.5,324,-1.09,1115,1,-1,0
718,26985360571,1,1027960,1,0.4,324,-0.39,1115,1,0,0
718,26985360571,1,1029504,1,1.25,324,-0.54,1115,1,0,0
718,26985360571,1,1030040,2,0.74,324,-0.64,1115,1,0,0
718,26985360571,1,1030819,2,0.8,324,-0.78,1115,1,0,0
718,26985360571,1,1031884,1,0.59,324,-0.1,1115,1,0,0
718,26985360571,1,1035880,1,2,324,-0.29,1115,1,0,0
718,26985360571,1,1036325,1,0.99,324,-0.3,1115,1,0,0
718,26985360571,1,1054644,2,3.78,324,0,1115,1,-1,0
718,26985360571,1,1062966,2,1.98,324,-2.4,1115,1,0,0
718,26985360571,1,1063594,1,2.79,324,-1.2,1115,1,0,0
718,26985360571,1,1069788,1,1.89,324,0,1115,1,0,0
718,26985360571,1,1071939,2,1.98,324,-0.6,1115,1,0,0
718,26985360571,1,1076571,4,5,324,-0.96,1115,1,0,0
718,26985360571,1,1078652,1,2,324,-1.29,1115,1,0,0
718,26985360571,1,1079223,1,1.25,324,-0.54,1115,1,0,0
718,26985360571,1,1088835,1,0.5,324,-0.49,1115,1,0,0
718,26985360571,1,1098694,1,2.5,324,-0.99,1115,1,0,0
718,26985360571,1,1103808,1,9.99,324,-0.7,1115,1,0,0
718,26985360571,1,1110793,2,0.8,324,-0.38,1115,1,0,0
718,26985360571,1,1114050,2,1.38,324,0,1115,1,0,0
718,26985360571,1,1130666,1,3.21,324,-1.58,1115,1,0,0
718,26985360571,1,1130716,1,1.19,324,-0.2,1115,1,0,0
718,26985360571,1,1136199,2,1.38,324,-0.4,1115,1,0,0
718,26985360571,1,5567633,1,2,324,-1.49,1115,1,-1,0
718,26985360571,1,5591784,1,4.99,324,-1.5,1115,1,0,0
718,26985360571,1,6551990,2,1.19,324,-1.19,1115,1,0,0
718,26985360571,1,6554400,1,2.99,324,-1.2,1115,1,0,0
718,26985360571,1,7409895,1,3.39,324,-0.4,1115,1,0,0
718,26985360571,1,7409951,1,4.5,324,-0.49,1115,1,0,0
718,26985360571,1,7410215,1,1,324,-0.39,1115,1,0,0
718,26985360571,1,7410290,1,1,324,-0.39,1115,1,0,0
718,26985360571,1,7441844,2,1.09,324,0,1115,1,-0.59,0
718,26985360571,1,9297177,1,2,324,-1.29,1115,1,0,0
718,26985360571,1,9368449,1,2.05,324,-0.49,1115,1,-0.55,-0.45
718,26985360571,1,9487500,1,2.09,324,0,1115,1,0,0
718,26985360571,1,9553031,2,0.96,324,0,1115,1,0,0
718,26985360571,1,9573826,1,0.99,324,0,1115,1,0,0
2483,26992197681,1,3843566,2,5,2602,-0.98,1823,1,0,0
1617,26996776017,2,981760,3,2.37,440,-1.8,1220,1,0,0
240,26996786121,2,826249,1,0.99,286,-0.3,2155,1,0,0
240,26996786121,2,1073902,1,2.99,286,-1,2155,1,0,0
1843,26996847215,2,1086727,1,5.99,31782,0,1911,1,0,0
1843,26996847215,2,7410217,1,8.99,31782,-5.3,1911,1,0,0
2305,26996870743,2,823862,1,4.59,414,-0.4,1300,1,0,0
2305,26996870743,2,859610,2,9.44,414,0,1300,1,0,0
2305,26996870743,2,873203,1,1.67,414,-1.02,1300,1,0,0
2305,26996870743,2,878996,1,1.45,414,0,1300,1,0,0
2305,26996870743,2,883817,1,1.99,414,-0.6,1300,1,0,0
2305,26996870743,2,937210,1,29.34,414,0,1300,1,0,0
2305,26996870743,2,952981,1,0.5,414,-0.49,1300,1,0,0
2305,26996870743,2,958549,1,1.19,414,-0.2,1300,1,0,0
2305,26996870743,2,1006184,1,2,414,-0.99,1300,1,0,0
2305,26996870743,2,1024306,1,2.29,414,0,1300,1,0,0
2305,26996870743,2,1026118,1,0.88,414,0,1300,1,0,0
2305,26996870743,2,1028782,1,0.4,414,-0.39,1300,1,0,0
2305,26996870743,2,1028891,1,3.19,414,0,1300,1,0,0
2305,26996870743,2,1029743,1,2.49,414,0,1300,1,0,0
2305,26996870743,2,1029915,1,0.77,414,-0.52,1300,1,0,0
2305,26996870743,2,1035511,1,1.99,414,-0.4,1300,1,0,0
2305,26996870743,2,1043128,2,1.53,414,-1,1300,1,-0.55,-0.45
2305,26996870743,2,1044068,1,0.99,414,-0.3,1300,1,0,0
2305,26996870743,2,1046465,1,1.19,414,0,1300,1,0,0
2305,26996870743,2,1051516,1,2.31,414,0,1300,1,0,0
2305,26996870743,2,1056509,1,2.09,414,-0.1,1300,1,0,0
2305,26996870743,2,1077359,1,1.09,414,0,1300,1,0,0
2305,26996870743,2,1077410,2,3.34,414,-0.84,1300,1,0,0
2305,26996870743,2,1078317,1,2.99,414,-1,1300,1,0,0
2305,26996870743,2,1096261,1,3.69,414,0,1300,1,0,0
2305,26996870743,2,1101449,1,0.99,414,-0.2,1300,1,0,0
2305,26996870743,2,1102067,1,2.33,414,0,1300,1,0,0
2305,26996870743,2,1109352,2,1.38,414,-0.2,1300,1,0,0
2305,26996870743,2,1116050,1,3.19,414,0,1300,1,0,0
2305,26996870743,2,5978656,0,0,414,0,1300,1,-1,0
2305,26996870743,2,7441419,1,2.5,414,-2.29,1300,1,0,0
1916,26996955143,1,826784,1,0.99,446,-0.5,2355,1,0,0
1916,26996955143,1,855421,1,3.59,446,0,2355,1,0,0
1916,26996955143,1,885290,1,2.39,446,0,2355,1,0,0
1916,26996955143,1,918199,2,2.1,446,0,2355,1,0,0
1916,26996955143,1,920112,2,4,446,-0.98,2355,1,0,0
1916,26996955143,1,922736,1,2.49,446,0,2355,1,0,0
1916,26996955143,1,923967,1,1.07,446,-1.12,2355,1,0,0
1916,26996955143,1,932813,1,4.99,446,-1.6,2355,1,0,0
1916,26996955143,1,971949,2,4.58,446,-1.4,2355,1,0,0
1916,26996955143,1,981944,5,2,446,-0.95,2355,1,0,0
1916,26996955143,1,1008673,1,1.25,446,-0.14,2355,1,0,0
1916,26996955143,1,1012307,1,1.99,446,-0.2,2355,1,0,0
1916,26996955143,1,1028685,1,2.5,446,-0.69,2355,1,0,0
1916,26996955143,1,1066185,2,5.98,446,0,2355,1,0,0
1916,26996955143,1,1076161,1,2,446,-0.29,2355,1,0,0
1916,26996955143,1,1097761,1,2.59,446,-0.2,2355,1,0,0
1916,26996955143,1,1102651,1,1.89,446,0,2355,1,0,0
1916,26996955143,1,5979533,1,1.99,446,0,2355,1,0,0
1916,26996955143,1,6391038,1,1.99,446,-0.5,2355,1,0,0
1916,26996955143,1,6463721,2,1.38,446,0,2355,1,0,0
1916,26996955143,1,6602368,1,6.99,446,-3,2355,1,0,0
1916,26996955143,1,7466852,1,2.99,446,0,2355,1,0,0
1916,26996955143,1,8019273,1,3.99,446,-0.2,2355,1,0,0
1916,26996958588,2,869622,1,1.79,446,0,2213,1,0,0
1916,26996958588,2,876504,1,0.59,446,0,2213,1,0,0
1916,26996958588,2,1059823,1,3.99,446,-0.9,2213,1,0,0
1916,26996958588,2,1074499,1,1.19,446,0,2213,1,0,0
1916,26996958588,2,1088145,1,1.99,446,0,2213,1,0,0
480,26997020993,2,9296977,1,99.99,299,-30,1556,1,0,0
480,26997021609,2,883404,1,0.99,299,-0.3,1839,1,0,0
271,26997082949,2,827578,2,11.98,329,0,1719,1,0,0
271,26997082949,2,841833,1,7.5,329,-5.66,1719,1,0,0
271,26997082949,2,865856,2,2.49,329,-2.49,1719,1,0,0
271,26997082949,2,937657,2,4.28,329,0,1719,1,0,0
271,26997082949,2,940947,1,2.99,329,0,1719,1,0,0
271,26997082949,2,981760,3,2.37,329,-1.8,1719,1,0,0
271,26997082949,2,982743,1,5.49,329,-0.5,1719,1,0,0
271,26997082949,2,1063439,1,2.39,329,0,1719,1,0,0
271,26997082949,2,1105705,1,3.49,329,0,1719,1,0,0
271,26997082949,2,1126899,1,2.49,329,0,1719,1,0,0
271,26997082949,2,5577007,1,7.99,329,0,1719,1,0,0
271,26997082949,2,5592348,1,21.99,329,0,1719,1,0,0
271,26997082949,2,5978656,0,0,329,0,1719,1,-2,0
271,26997082949,2,6979427,1,1.67,329,-0.32,1719,1,0,0
271,26997082949,2,7409944,1,2.69,329,-0.3,1719,1,0,0
271,26997082949,2,9297127,1,2.39,329,-0.3,1719,1,0,0
255,26997166839,2,836051,1,0.5,424,-0.19,1459,1,0,0
255,26997166839,2,896617,1,0.4,424,-0.39,1459,1,0,0
255,26997166839,2,943088,1,1.5,424,-0.49,1459,1,0,0
255,26997166839,2,949620,1,2.19,424,-0.2,1459,1,0,0
255,26997166839,2,959022,1,0.5,424,-0.19,1459,1,0,0
255,26997166839,2,972931,1,1.99,424,-1.2,1459,1,0,0
255,26997166839,2,977268,2,1,424,-0.38,1459,1,0,0
255,26997166839,2,1068719,1,1.49,424,-0.5,1459,1,0,0
255,26997166839,2,1096343,1,1,424,-0.19,1459,1,0,0
255,26997166839,2,1122358,1,2.99,424,0,1459,1,0,0
255,26997166839,2,6463461,1,2.99,424,0,1459,1,0,0
255,26997166839,2,6533236,1,2.33,424,-1.66,1459,1,0,0
718,26997328096,2,825221,1,0.99,324,0,1934,1,0,0
718,26997328096,2,834484,1,0.5,324,0,1934,1,0,0
718,26997328096,2,903567,1,1.5,324,-0.49,1934,1,0,0
718,26997328096,2,924891,1,2.19,324,0,1934,1,0,0
718,26997328096,2,962764,1,0.5,324,0,1934,1,0,0
718,26997328096,2,985935,1,3.99,324,0,1934,1,0,0
718,26997328096,2,997042,1,1.5,324,0,1934,1,0,0
718,26997328096,2,998736,4,5.96,324,0,1934,1,0,0
718,26997328096,2,1029743,1,2.49,324,0,1934,1,0,0
718,26997328096,2,1034189,1,1.5,324,-0.49,1934,1,0,0
718,26997328096,2,1073745,1,2.5,324,0,1934,1,0,0
718,26997328096,2,1085604,1,1,324,-0.29,1934,1,0,0
718,26997328096,2,1090975,1,1.5,324,0,1934,1,0,0
718,26997328096,2,1096437,1,5.59,324,0,1934,1,0,0
718,26997328096,2,1097001,1,3.34,324,-0.65,1934,1,0,0
718,26997328096,2,1115187,1,2.59,324,0,1934,1,0,0
718,26997328096,2,1126542,1,1.5,324,0,1934,1,0,0
718,26997328096,2,5572828,1,1.29,324,0,1934,1,0,0
718,26997328096,2,5580793,1,1.09,324,0,1934,1,0,0
718,26997328096,2,5979342,1,1.89,324,0,1934,1,0,0
718,26997328096,2,9655050,1,1.99,324,0,1934,1,0,0
985,26997328369,2,821344,1,1.25,324,-0.34,2040,1,0,0
985,26997328369,2,822346,1,1.25,324,-0.34,2040,1,0,0
985,26997328369,2,1018859,1,1.25,324,-0.34,2040,1,0,0
985,26997328369,2,9337729,1,1.25,324,-0.34,2040,1,0,0
1617,27008755658,3,844165,1,1.34,440,-0.25,1033,1,0,0
1617,27008755658,3,882305,1,1,440,0,1033,1,0,0
1617,27008755998,3,827999,2,4,440,-3.98,1148,1,0,0
1617,27008755998,3,829291,1,8.19,440,0,1148,1,0,0
1617,27008755998,3,834833,3,2.97,440,0,1148,1,0,0
1617,27008755998,3,930283,1,8.19,440,0,1148,1,0,0
1617,27008755998,3,933067,2,5,440,-2.98,1148,1,0,0
1617,27008755998,3,951590,2,3,440,-0.98,1148,1,0,0
1617,27008755998,3,972143,1,5.95,440,0,1148,1,0,0
1617,27008755998,3,981760,1,0.79,440,-0.6,1148,1,0,0
1617,27008755998,3,987237,1,0.25,440,0,1148,1,0,0
1617,27008755998,3,989069,2,5,440,-0.98,1148,1,0,0
1617,27008755998,3,1044078,1,2.93,440,0,1148,1,0,0
1617,27008755998,3,1059508,1,2,440,-0.89,1148,1,0,0
1617,27008755998,3,1060872,1,2.5,440,-0.49,1148,1,0,0
1617,27008755998,3,1096036,1,1.67,440,-0.32,1148,1,0,0
1617,27008755998,3,1106091,1,2.5,440,-0.49,1148,1,0,0
1617,27008755998,3,1110916,1,2,440,-0.89,1148,1,0,0
1617,27008755998,3,1127025,2,4,440,-1.18,1148,1,0,0
1617,27008755998,3,1127624,5,5,440,-3.95,1148,1,0,0
1617,27008755998,3,6919433,1,1.29,440,0,1148,1,0,0
2371,27008801708,3,840361,1,0.79,317,-0.6,1559,1,0,0
2371,27008801708,3,962007,1,1.29,317,0,1559,1,0,0
2371,27008801708,3,1000341,2,3,317,-0.98,1559,1,0,0
2371,27008801708,3,1056855,2,3.58,317,0,1559,1,0,0
2371,27008801708,3,1072523,1,1.88,317,0,1559,1,0,0
2371,27008801708,3,6039639,1,0.99,317,-0.5,1559,1,0,0
2371,27008801708,3,6534330,1,2.33,317,-1.66,1559,1,0,0
1130,27008809354,3,5568489,2,4.66,367,-4.52,1528,1,0,0
1130,27008809354,3,9392700,1,2.33,367,-2.26,1528,1,0,0
347,27008810686,3,832001,1,1.99,367,0,1710,1,0,0
347,27008810686,3,916767,1,0.5,367,-0.49,1710,1,0,0
347,27008810686,3,973042,1,0.99,367,-0.6,1710,1,0,0
347,27008810686,3,979707,1,0.58,367,-0.14,1710,1,0,0
347,27008810686,3,997101,1,0.49,367,-0.1,1710,1,0,0
347,27008810686,3,999971,1,0.99,367,-0.3,1710,1,0,0
347,27008810686,3,1022531,1,0.49,367,-0.1,1710,1,0,0
347,27008810686,3,1027200,1,1.59,367,0,1710,1,0,0
347,27008810686,3,1027874,1,0.5,367,-0.49,1710,1,0,0
347,27008810686,3,1029743,1,2.49,367,0,1710,1,0,0
347,27008810686,3,1040347,1,0.49,367,-0.1,1710,1,0,0
347,27008810686,3,1129461,1,0.49,367,-0.1,1710,1,0,0
347,27008811603,3,1043766,2,1.59,367,-1.59,1822,1,0,0
347,27008812718,3,5569471,2,4.66,367,-4.52,2024,1,0,0
347,27008813029,3,823775,1,4.99,367,-1.2,2110,1,0,0
347,27008813029,3,835715,1,1,367,-0.49,2110,1,0,0
347,27008813029,3,842614,1,29.03,367,-3.23,2110,1,0,0
347,27008813029,3,872062,2,4.98,367,0,2110,1,0,0
347,27008813029,3,899624,2,2.96,367,-3.02,2110,1,0,0
347,27008813029,3,906017,2,1.98,367,0,2110,1,0,0
347,27008813029,3,906740,1,5.99,367,-1,2110,1,0,0
347,27008813029,3,911401,1,2,367,-0.99,2110,1,0,0
347,27008813029,3,913785,1,0.99,367,-1,2110,1,0,0
347,27008813029,3,923746,1,1.19,367,-0.4,2110,1,0,0
347,27008813029,3,932675,1,2,367,-0.49,2110,1,0,0
347,27008813029,3,944486,1,3.27,367,0,2110,1,0,0
347,27008813029,3,961554,1,1.69,367,0,2110,1,0,0
347,27008813029,3,985922,2,2.58,367,0,2110,1,0,0
347,27008813029,3,1020210,2,4.04,367,-1.34,2110,1,0,0
347,27008813029,3,1028944,1,2.99,367,0,2110,1,0,0
347,27008813029,3,1037863,2,2.45,367,0,2110,1,0,0
347,27008813029,3,1040145,1,4.99,367,-2,2110,1,0,0
347,27008813029,3,1042907,2,7.58,367,0,2110,1,0,0
347,27008813029,3,1053690,3,3.75,367,-1.02,2110,1,0,0
347,27008813029,3,1076875,1,1.34,367,-0.25,2110,1,0,0
347,27008813029,3,1079067,1,2.69,367,0,2110,1,0,0
347,27008813029,3,1082185,1,0.49,367,0,2110,1,0,0
347,27008813029,3,1088508,1,1.89,367,0,2110,1,0,0
347,27008813029,3,1110409,3,10.83,367,0,2110,1,0,0
347,27008813029,3,1110632,1,3.99,367,0,2110,1,0,0
347,27008813029,3,1123692,2,2.98,367,0,2110,1,0,0
347,27008813029,3,1126456,1,2.5,367,-0.49,2110,1,0,0
347,27008813029,3,1126899,1,2.49,367,0,2110,1,0,0
347,27008813029,3,1133556,1,2,367,-0.49,2110,1,0,0
347,27008813029,3,5593053,1,8.99,367,0,2110,1,0,0
347,27008813029,3,7441424,1,3.99,367,0,2110,1,0,0
347,27008813029,3,9487403,1,1.99,367,0,2110,1,0,0
347,27008813029,3,9526773,1,9.99,367,0,2110,1,0,0
216,27008817920,3,936886,1,2.5,427,-0.49,1813,1,0,0
216,27008817920,3,1089705,1,3.97,427,-4.02,1813,1,0,0
216,27008817920,3,6533936,1,2.33,427,-1.66,1813,1,0,0
